Date,Open,High,Low,Close,Adj Close,Volume
2017-04-26,238.509995,239.529999,238.350006,238.399994,223.008942,84702500
2017-04-27,238.770004,238.949997,237.979996,238.600006,223.196014,57410300
2017-04-28,238.899994,238.929993,237.929993,238.080002,222.709595,63532800
2017-05-01,238.679993,239.169998,238.199997,238.679993,223.270859,66882500
2017-05-02,238.839996,238.979996,238.300003,238.770004,223.355072,57375700
2017-05-03,238.770004,238.880005,237.699997,238.479996,223.083771,73137700
2017-05-04,238.830002,238.919998,237.779999,238.759995,223.345703,61462700
2017-05-05,239.190002,239.720001,238.679993,239.699997,224.225052,62001300
2017-05-08,239.750000,239.919998,239.169998,239.660004,224.187592,48385700
2017-05-09,239.960007,240.190002,239.039993,239.440002,223.981812,51363200
2017-05-10,239.389999,239.869995,239.149994,239.869995,224.384018,54293800
2017-05-11,239.350006,239.570007,238.130005,239.380005,223.925674,62358300
2017-05-12,239.089996,239.429993,238.669998,238.979996,223.551514,53912700
2017-05-15,239.470001,240.440002,239.449997,240.300003,224.786301,61918900
2017-05-16,240.639999,240.669998,239.630005,240.080002,224.580475,51241800
2017-05-17,240.080002,240.080002,235.750000,235.820007,220.595520,172174100
2017-05-18,235.729996,237.750000,235.429993,236.770004,221.484177,107047700
2017-05-19,237.330002,239.080002,237.270004,238.309998,222.924744,115011400
2017-05-22,238.899994,239.710007,238.820007,239.520004,224.056610,61010600
2017-05-23,239.949997,240.240005,239.509995,240.050003,224.552444,48341700
2017-05-24,240.320007,240.729996,239.929993,240.610001,225.076248,46927700
2017-05-25,241.199997,242.080002,240.960007,241.759995,226.152008,64071700
2017-05-26,241.539993,241.899994,241.449997,241.710007,226.105255,46629900
2017-05-30,241.339996,241.789993,241.160004,241.500000,225.908813,35201900
2017-05-31,241.839996,241.880005,240.639999,241.440002,225.852692,91796000
2017-06-01,241.970001,243.380005,241.639999,243.360001,227.648682,68962000
2017-06-02,243.419998,244.350006,243.080002,244.169998,228.406433,88666100
2017-06-05,243.970001,244.300003,243.759995,243.990005,228.238083,44698800
2017-06-06,243.339996,243.979996,243.119995,243.210007,227.508408,50375400
2017-06-07,243.600006,243.919998,242.830002,243.660004,227.929367,54144300
2017-06-08,243.770004,244.330002,243.169998,243.779999,228.041595,65950700
2017-06-09,244.089996,245.009995,241.949997,243.410004,227.695496,132256400
2017-06-12,243.130005,243.419998,242.380005,243.360001,227.648682,86108100
2017-06-13,243.979996,244.610001,243.580002,244.550003,228.761902,60067000
2017-06-14,244.860001,244.869995,243.289993,244.240005,228.471909,78602300
2017-06-15,242.679993,243.910004,242.360001,243.770004,228.032242,66464900
2017-06-16,242.770004,242.830002,241.630005,242.639999,228.082092,84553100
2017-06-19,243.589996,244.729996,243.479996,244.660004,229.980881,65123800
2017-06-20,244.250000,244.259995,242.990005,243.009995,228.429855,56906400
2017-06-21,243.460007,243.589996,242.410004,242.949997,228.373459,55977600
2017-06-22,242.960007,243.529999,242.639999,242.839996,228.270065,44148100
2017-06-23,242.910004,243.509995,242.470001,243.130005,228.542709,66986800
2017-06-26,243.899994,244.380005,243.050003,243.289993,228.693085,56700500
2017-06-27,243.039993,243.380005,241.309998,241.330002,226.850708,82247700
2017-06-28,242.500000,243.720001,242.229996,243.490005,228.881088,70042600
2017-06-29,243.660004,243.720001,239.960007,241.350006,226.869476,106949700
2017-06-30,242.279999,242.710007,241.580002,241.800003,227.292465,86820700
2017-07-03,242.880005,243.380005,242.210007,242.210007,227.677887,39153800
2017-07-05,242.630005,243.009995,241.699997,242.770004,228.204285,54427600
2017-07-06,241.889999,242.029999,240.339996,240.550003,226.117493,65400800
2017-07-07,241.210007,242.279999,240.559998,242.110001,227.583878,57972300
2017-07-10,242.110001,242.800003,241.759995,242.369995,227.828293,36663300
2017-07-11,242.369995,242.550003,240.850006,242.190002,227.659073,50354600
2017-07-12,243.300003,244.199997,243.300003,244.009995,229.369888,59610400
2017-07-13,244.020004,244.550003,243.759995,244.419998,229.755280,39471600
2017-07-14,244.419998,245.970001,244.309998,245.559998,230.826874,60262700
2017-07-17,245.470001,245.910004,245.330002,245.529999,230.798660,33531900
2017-07-18,245.059998,245.720001,244.669998,245.660004,230.920883,42742500
2017-07-19,246.020004,247.000000,246.009995,246.990005,232.171066,51034300
2017-07-20,247.279999,247.419998,246.470001,247.100006,232.274475,47135200
2017-07-21,246.440002,246.910004,246.179993,246.880005,232.067719,82340800
2017-07-24,246.789993,246.979996,246.279999,246.820007,232.011292,46622300
2017-07-25,247.679993,247.800003,247.160004,247.419998,232.575272,54915600
2017-07-26,247.750000,247.789993,247.130005,247.429993,232.584702,47575400
2017-07-27,247.960007,248.000000,245.679993,247.199997,232.368469,70766600
2017-07-28,246.649994,247.059998,246.130005,246.910004,232.095917,50088400
2017-07-31,247.369995,247.479996,246.529999,246.770004,231.964294,65838700
2017-08-01,247.460007,247.500000,246.720001,247.320007,232.481293,55050400
2017-08-02,247.470001,247.600006,246.369995,247.440002,232.594101,47211200
2017-08-03,247.309998,247.339996,246.639999,246.960007,232.142914,40856000
2017-08-04,247.520004,247.789993,246.970001,247.410004,232.565887,60191800
2017-08-07,247.490005,247.869995,247.369995,247.869995,232.998276,31995000
2017-08-08,247.509995,248.910004,246.830002,247.259995,232.424896,61719400
2017-08-09,246.470001,247.309998,246.059998,247.250000,232.415482,62632600
2017-08-10,246.289993,246.440002,243.699997,243.759995,229.134888,120479500
2017-08-11,244.020004,244.800003,243.750000,244.119995,229.473267,74869900
2017-08-14,245.589996,246.789993,245.550003,246.539993,231.748062,73291900
2017-08-15,246.979996,247.000000,246.160004,246.509995,231.719910,55242700
2017-08-16,247.110001,247.570007,246.449997,246.940002,232.124069,56715500
2017-08-17,246.240005,246.600006,243.089996,243.089996,228.505081,128490400
2017-08-18,242.899994,244.190002,242.199997,242.710007,228.147903,136748000
2017-08-21,242.639999,243.199997,241.830002,242.899994,228.326477,65469700
2017-08-22,243.570007,245.619995,243.550003,245.440002,230.714081,63140100
2017-08-23,244.330002,245.050003,244.160004,244.559998,229.886871,50203800
2017-08-24,245.000000,245.179993,243.750000,243.990005,229.351089,50741700
2017-08-25,244.899994,245.610001,244.389999,244.559998,229.886871,64445900
2017-08-28,245.169998,245.199997,244.089996,244.570007,229.896301,40565600
2017-08-29,243.059998,245.149994,242.929993,244.850006,230.159470,51135700
2017-08-30,244.830002,246.320007,244.619995,246.009995,231.249878,62030800
2017-08-31,246.720001,247.770004,246.050003,247.490005,232.641113,103803900
2017-09-01,247.919998,248.330002,247.669998,247.839996,232.970108,62007000
2017-09-05,247.259995,247.520004,244.949997,246.059998,231.296890,91398800
2017-09-06,246.839996,247.279999,246.229996,246.899994,232.086472,57916900
2017-09-07,247.250000,247.270004,246.399994,246.869995,232.058289,58034700
2017-09-08,246.539993,247.110001,246.300003,246.580002,231.785675,63832800
2017-09-11,248.039993,249.300003,248.020004,249.210007,234.257874,71364800
2017-09-12,249.630005,250.089996,249.419998,250.050003,235.047531,56896000
2017-09-13,249.720001,250.210007,249.589996,250.169998,235.160278,59228000
2017-09-14,249.800003,250.320007,249.600006,250.089996,235.085098,95446300
2017-09-15,248.690002,249.289993,248.570007,249.190002,235.401535,95432400
2017-09-18,249.610001,250.119995,249.279999,249.720001,235.902237,46235200
2017-09-19,250.000000,250.070007,249.600006,249.970001,236.138382,47108100
2017-09-20,250.070007,250.190002,248.919998,250.059998,236.223419,59574100
2017-09-21,249.880005,249.979996,249.190002,249.389999,235.590500,48211400
2017-09-22,249.050003,249.630005,249.020004,249.440002,235.637726,51214000
2017-09-25,249.149994,249.550003,248.080002,248.929993,235.155945,57064400
2017-09-26,249.419998,249.699997,248.809998,249.080002,235.297653,54082000
2017-09-27,249.880005,250.490005,248.869995,250.050003,236.213989,81001400
2017-09-28,249.729996,250.440002,249.630005,250.350006,236.497360,44778800
2017-09-29,250.339996,251.320007,250.130005,251.229996,237.328705,85578000
2017-10-02,251.490005,252.320007,251.289993,252.320007,238.358368,59023000
2017-10-03,252.320007,252.889999,252.229996,252.860001,238.868469,66810200
2017-10-04,252.690002,253.440002,252.559998,253.160004,239.151901,55953600
2017-10-05,253.539993,254.679993,253.199997,254.660004,240.568893,63522800
2017-10-06,254.149994,254.699997,253.850006,254.369995,240.294952,80646000
2017-10-09,254.630005,254.699997,253.649994,253.949997,239.898193,35803100
2017-10-10,254.600006,255.050003,253.979996,254.619995,240.531113,43057400
2017-10-11,254.509995,255.020004,254.320007,255.020004,240.908981,47674300
2017-10-12,254.660004,255.059998,254.369995,254.639999,240.550003,47065100
2017-10-13,255.139999,255.270004,254.639999,254.949997,240.842850,54800400
2017-10-16,255.210007,255.509995,254.820007,255.289993,241.164063,38221700
2017-10-17,255.229996,255.520004,254.979996,255.470001,241.334076,31561000
2017-10-18,255.899994,255.949997,255.500000,255.720001,241.570236,40888300
2017-10-19,254.830002,255.830002,254.350006,255.789993,241.636383,61903800
2017-10-20,256.700012,257.140015,255.770004,257.109985,242.883347,89176400
2017-10-23,257.480011,257.510010,256.019989,256.109985,241.938660,63915300
2017-10-24,256.600006,256.829987,256.149994,256.559998,242.363754,66935900
2017-10-25,256.179993,256.309998,254.000000,255.289993,241.164063,103715300
2017-10-26,255.990005,256.299988,255.479996,255.619995,241.475769,69798000
2017-10-27,256.470001,257.890015,255.630005,257.709991,243.450104,85562500
2017-10-30,256.470001,257.600006,256.410004,256.750000,242.543259,54285700
2017-10-31,257.179993,257.440002,256.809998,257.149994,242.921097,60304800
2017-11-01,258.040009,258.429993,257.070007,257.489990,243.242294,54202700
2017-11-02,257.410004,257.750000,256.190002,257.589996,243.336792,56449500
2017-11-03,257.769989,258.500000,257.299988,258.450012,244.149200,59589700
2017-11-06,258.299988,259.000000,258.220001,258.850006,244.527023,49652600
2017-11-07,258.970001,259.350006,258.089996,258.670013,244.357025,57502200
2017-11-08,258.470001,259.220001,258.149994,259.109985,244.772629,50469600
2017-11-09,257.730011,258.390015,256.359985,258.170013,243.884689,95085500
2017-11-10,257.730011,258.290009,257.369995,258.089996,243.809067,59984700
2017-11-13,257.309998,258.589996,257.269989,258.329987,244.035828,50228600
2017-11-14,257.410004,257.850006,256.519989,257.730011,243.469040,61315200
2017-11-15,256.619995,257.220001,255.630005,256.440002,242.250412,80811500
2017-11-16,257.519989,259.040009,257.470001,258.619995,244.309753,67777000
2017-11-17,258.220001,258.589996,257.769989,257.859985,243.591797,75756800
2017-11-20,258.140015,258.519989,257.859985,258.299988,244.007462,48075500
2017-11-21,259.179993,260.200012,258.260010,259.989990,245.603943,69176800
2017-11-22,260.000000,260.149994,259.570007,259.760010,245.386703,45033400
2017-11-24,260.320007,260.480011,260.160004,260.359985,245.953445,27856500
2017-11-27,260.410004,260.750000,260.000000,260.230011,245.830704,52274900
2017-11-28,260.760010,262.899994,260.649994,262.869995,248.324600,98971700
2017-11-29,263.019989,263.630005,262.200012,262.709991,248.173416,77512100
2017-11-30,263.760010,266.049988,263.670013,265.010010,250.346207,127894400
2017-12-01,264.760010,265.309998,260.760010,264.459991,249.826630,164390900
2017-12-04,266.309998,266.799988,264.079987,264.140015,249.524307,94040600
2017-12-05,263.190002,265.149994,263.040009,263.190002,248.626892,77994500
2017-12-06,263.299988,263.730011,262.709991,263.239990,248.674118,75898600
2017-12-07,264.070007,264.429993,262.940002,264.070007,249.458191,77218600
2017-12-08,265.160004,265.519989,264.029999,265.510010,250.818558,76563900
2017-12-11,266.309998,266.380005,265.480011,266.309998,251.574234,83077500
2017-12-12,267.209991,267.320007,266.350006,266.779999,252.018219,85195800
2017-12-13,267.059998,267.559998,266.649994,266.750000,251.989929,102905400
2017-12-14,267.089996,267.220001,265.600006,265.660004,250.960236,100666700
2017-12-15,265.450012,267.040009,265.390015,266.510010,253.050079,144610300
2017-12-18,268.100006,268.600006,267.980011,268.200012,254.654739,83653600
2017-12-19,268.480011,268.529999,267.089996,267.170013,253.676743,82382900
2017-12-20,268.269989,268.329987,266.690002,267.029999,253.543839,76751500
2017-12-21,267.739990,268.390015,267.299988,267.579987,254.066055,67032300
2017-12-22,267.600006,267.640015,266.899994,267.510010,253.999603,78720900
2017-12-26,267.049988,267.440002,266.890015,267.190002,253.695724,45244400
2017-12-27,267.380005,267.730011,267.010010,267.320007,253.819168,57751000
2017-12-28,267.890015,267.920013,267.450012,267.869995,254.341400,45116100
2017-12-29,268.529999,268.549988,266.640015,266.859985,253.382401,96007400
2018-01-02,267.839996,268.809998,267.399994,268.769989,255.195923,86655700
2018-01-03,268.959991,270.640015,268.959991,270.470001,256.810028,90070400
2018-01-04,271.200012,272.160004,270.540009,271.609985,257.892456,80636400
2018-01-05,272.510010,273.559998,271.950012,273.420013,259.611115,83524000
2018-01-08,273.309998,274.100006,272.980011,273.920013,260.085846,57319200
2018-01-09,274.399994,275.250000,274.079987,274.540009,260.674530,57254000
2018-01-10,273.679993,274.420013,272.920013,274.119995,260.275726,69574300
2018-01-11,274.750000,276.119995,274.559998,276.119995,262.174683,62361500
2018-01-12,276.420013,278.109985,276.079987,277.920013,263.883820,90816100
2018-01-16,279.350006,280.089996,276.179993,276.970001,262.981812,106555100
2018-01-17,278.029999,280.049988,276.970001,279.609985,265.488434,113258800
2018-01-18,279.480011,279.959991,278.579987,279.140015,265.042236,100728000
2018-01-19,279.799988,280.410004,279.140015,280.410004,266.248047,140920100
2018-01-22,280.170013,282.690002,280.109985,282.690002,268.412872,91322400
2018-01-23,282.739990,283.619995,282.369995,283.290009,268.982666,97084700
2018-01-24,284.019989,284.700012,281.839996,283.179993,268.878113,134816100
2018-01-25,284.160004,284.269989,282.399994,283.299988,268.992096,84587300
2018-01-26,284.250000,286.630005,283.959991,286.579987,272.106415,107743100
2018-01-29,285.929993,286.429993,284.500000,284.679993,270.302399,90118300
2018-01-30,282.600006,284.739990,281.220001,281.760010,267.529877,131796400
2018-01-31,282.730011,283.299988,280.679993,281.899994,267.662811,108364800
2018-02-01,281.070007,283.059998,280.679993,281.579987,267.358917,90102500
2018-02-02,280.079987,280.230011,275.410004,275.450012,261.538574,173174800
2018-02-05,273.450012,275.850006,263.309998,263.929993,250.600327,294681800
2018-02-06,259.940002,269.700012,258.700012,269.130005,255.537796,355026800
2018-02-07,268.500000,272.359985,267.579987,267.670013,254.151489,167376100
2018-02-08,268.010010,268.170013,257.589996,257.630005,244.618561,246449500
2018-02-09,260.799988,263.609985,252.919998,261.500000,248.293091,283565300
2018-02-12,263.829987,267.010010,261.660004,265.339996,251.939163,143736000
2018-02-13,263.970001,266.619995,263.309998,266.000000,252.565857,81223600
2018-02-14,264.309998,270.000000,264.299988,269.589996,255.974503,120735700
2018-02-15,271.570007,273.040009,268.769989,273.029999,259.240784,111200300
2018-02-16,272.320007,275.320007,272.269989,273.109985,259.316742,160420100
2018-02-20,272.029999,273.670013,270.500000,271.399994,257.693054,86369700
2018-02-21,271.899994,274.720001,269.940002,270.049988,256.411285,98883700
2018-02-22,271.100006,273.049988,269.640015,270.399994,256.743591,110511300
2018-02-23,271.790009,274.709991,271.250000,274.709991,260.835907,92766400
2018-02-26,275.929993,278.010010,275.260010,277.899994,263.864807,86491400
2018-02-27,278.109985,278.920013,274.359985,274.429993,260.570068,99099200
2018-02-28,275.679993,276.190002,271.290009,271.649994,257.930450,121907800
2018-03-01,271.410004,273.170013,266.000000,267.700012,254.179993,176855100
2018-03-02,265.799988,269.720001,264.820007,269.079987,255.490311,139083200
2018-03-05,267.730011,272.890015,267.609985,272.190002,258.443237,97307400
2018-03-06,273.299988,273.390015,271.179993,272.880005,259.098389,79213200
2018-03-07,270.420013,273.179993,270.200012,272.779999,259.003418,87063500
2018-03-08,273.549988,274.239990,272.420013,274.100006,260.256805,66901200
2018-03-09,275.700012,278.869995,275.339996,278.869995,264.785858,113625300
2018-03-12,279.200012,279.910004,278.079987,278.519989,264.453461,71924800
2018-03-13,279.839996,280.410004,276.029999,276.720001,262.744446,91968900
2018-03-14,277.809998,278.019989,274.670013,275.299988,261.396149,105895100
2018-03-15,275.880005,276.609985,274.429993,275.000000,261.111267,83433000
2018-03-16,274.500000,275.390015,274.140015,274.200012,261.394440,100343700
2018-03-19,273.350006,274.399994,268.619995,270.489990,257.857666,109208400
2018-03-20,270.940002,271.670013,270.179993,270.950012,258.296173,59757300
2018-03-21,270.899994,273.269989,270.190002,270.429993,257.800476,78709600
2018-03-22,267.910004,268.869995,263.359985,263.670013,251.356186,148785900
2018-03-23,264.170013,264.540009,257.829987,258.049988,245.998627,183534800
2018-03-26,262.130005,265.429993,259.410004,265.109985,252.728928,141956100
2018-03-27,266.170013,266.769989,258.839996,260.600006,248.429581,129941400
2018-03-28,260.750000,262.640015,258.579987,259.829987,247.695465,146452300
2018-03-29,261.119995,265.260010,259.839996,263.149994,250.860458,111601600
2018-04-02,262.549988,263.130005,254.669998,257.470001,245.445755,186286300
2018-04-03,258.869995,261.309998,256.839996,260.769989,248.591599,119956900
2018-04-04,256.750000,264.359985,256.600006,263.559998,251.251358,123715300
2018-04-05,265.549988,266.640015,264.320007,265.640015,253.234253,82652600
2018-04-06,263.420013,265.109985,258.000000,259.720001,247.590637,179521200
2018-04-09,261.369995,264.839996,259.940002,261.000000,248.810898,105442900
2018-04-10,264.269989,266.040009,262.980011,265.149994,252.767014,103529000
2018-04-11,263.470001,265.640015,263.390015,263.760010,251.442017,91140200
2018-04-12,265.260010,267.000000,265.059998,265.929993,253.510620,68890500
2018-04-13,267.410004,267.540009,264.010010,265.149994,252.767014,85079200
2018-04-16,267.000000,268.200012,266.070007,267.329987,254.845230,63405300
2018-04-17,269.329987,270.869995,268.750000,270.190002,257.571655,64682000
2018-04-18,270.690002,271.299988,269.869995,270.390015,257.762390,57303900
2018-04-19,269.649994,269.880005,267.720001,268.890015,256.332428,77655900
2018-04-20,268.809998,269.059998,265.609985,266.609985,254.158936,99953100
2018-04-23,267.260010,267.890015,265.350006,266.570007,254.120758,65558000
2018-04-24,267.730011,267.980011,261.279999,262.980011,250.698410,112885500
2018-04-25,262.910004,264.130005,260.850006,263.630005,251.318085,103840900
2018-04-26,264.790009,267.250000,264.290009,266.309998,253.872879,67731900
2018-04-27,267.000000,267.339996,265.500000,266.559998,254.111237,57053600
2018-04-30,267.260010,267.890015,264.429993,264.510010,252.156967,82182300
2018-05-01,263.869995,265.100006,262.109985,264.980011,252.605011,74203400
2018-05-02,264.760010,265.679993,262.760010,263.200012,250.908142,86368900
2018-05-03,262.260010,263.359985,259.049988,262.619995,250.355225,136311500
2018-05-04,261.519989,266.790009,261.149994,266.019989,253.596420,91222100
2018-05-07,266.890015,268.019989,266.109985,266.920013,254.454422,55304900
2018-05-08,266.500000,267.329987,265.149994,266.920013,254.454422,67499200
2018-05-09,267.679993,269.869995,267.089996,269.500000,256.913910,59666100
2018-05-10,270.339996,272.390015,270.220001,272.019989,259.316223,72063900
2018-05-11,272.160004,273.149994,271.579987,272.850006,260.107422,59871500
2018-05-14,273.339996,274.079987,272.359985,272.980011,260.231415,54790600
2018-05-15,271.589996,271.609985,270.029999,271.100006,258.439148,87036100
2018-05-16,271.140015,272.760010,271.109985,272.239990,259.525940,53942600
2018-05-17,271.940002,273.230011,271.130005,272.010010,259.306671,56536400
2018-05-18,271.619995,272.029999,270.929993,271.329987,258.658417,64368000
2018-05-21,273.010010,273.980011,272.570007,273.369995,260.603180,58025900
2018-05-22,273.959991,274.250000,272.239990,272.609985,259.878662,52966400
2018-05-23,271.170013,273.390015,270.989990,273.359985,260.593628,64694200
2018-05-24,272.910004,273.220001,270.779999,272.799988,260.059814,76043800
2018-05-25,272.149994,272.859985,271.579987,272.149994,259.440155,56374800
2018-05-29,270.309998,271.170013,267.760010,269.019989,256.456329,115908600
2018-05-30,270.500000,273.109985,270.420013,272.609985,259.878662,69678400
2018-05-31,272.149994,272.489990,270.260010,270.940002,258.286682,93519900
2018-06-01,272.410004,273.940002,272.329987,273.600006,260.822479,71258400
2018-06-04,274.529999,275.190002,274.260010,274.899994,262.061737,45385200
2018-06-05,275.049988,275.529999,274.179993,275.100006,262.252441,51135000
2018-06-06,275.790009,277.519989,275.089996,277.399994,264.445007,62732200
2018-06-07,277.950012,278.279999,276.339996,277.369995,264.416351,72969400
2018-06-08,276.850006,278.250000,276.660004,278.190002,265.198059,72139700
2018-06-11,278.440002,279.369995,278.309998,278.559998,265.550812,58892500
2018-06-12,279.029999,279.329987,278.190002,278.920013,265.894012,72329000
2018-06-13,279.190002,279.480011,277.799988,278.029999,265.045532,79070600
2018-06-14,279.010010,279.329987,278.059998,278.730011,265.712860,77097600
2018-06-15,276.600006,277.510010,275.350006,277.130005,265.373871,120041600
2018-06-18,275.489990,276.700012,274.950012,276.559998,264.828094,52917600
2018-06-19,274.000000,275.750000,273.529999,275.500000,263.813049,97531500
2018-06-20,276.269989,276.720001,275.589996,275.970001,264.263123,53785500
2018-06-21,275.959991,275.980011,273.679993,274.239990,262.606476,71061400
2018-06-22,275.660004,275.790009,274.489990,274.739990,263.085266,54898500
2018-06-25,273.440002,273.619995,269.100006,271.000000,259.503906,137854200
2018-06-26,271.640015,272.559998,270.790009,271.600006,260.078461,68547400
2018-06-27,272.260010,273.869995,269.179993,269.350006,257.923920,105110700
2018-06-28,269.290009,271.750000,268.489990,270.890015,259.398621,76650500
2018-06-29,272.119995,273.660004,271.149994,271.279999,259.772064,97592500
2018-07-02,269.510010,272.040009,269.239990,271.859985,260.327454,63554800
2018-07-03,272.869995,272.980011,270.420013,270.899994,259.408142,42187100
2018-07-05,272.170013,273.179993,270.959991,273.109985,261.524384,56925900
2018-07-06,273.140015,275.839996,272.709991,275.420013,263.736420,66493700
2018-07-09,276.549988,277.959991,276.500000,277.899994,266.111237,50550400
2018-07-10,278.410004,279.010010,278.079987,278.899994,267.068787,51966800
2018-07-11,277.149994,278.040009,276.519989,276.859985,265.115326,77054700
2018-07-12,278.279999,279.429993,277.600006,279.369995,267.518829,60124700
2018-07-13,279.170013,279.929993,278.660004,279.589996,267.729492,48216000
2018-07-16,279.640015,279.799988,278.839996,279.339996,267.490143,48201000
2018-07-17,278.470001,280.910004,278.410004,280.470001,268.572174,52315500
2018-07-18,280.559998,281.179993,280.059998,281.059998,269.137207,44593500
2018-07-19,280.309998,280.739990,279.459991,280.000000,268.122101,61412100
2018-07-20,279.769989,280.480011,279.500000,279.679993,267.815704,82337700
2018-07-23,279.450012,280.429993,279.059998,280.200012,268.313629,47047600
2018-07-24,281.790009,282.559998,280.630005,281.609985,269.663849,68026900
2018-07-25,281.329987,284.369995,281.279999,284.010010,271.962067,78882900
2018-07-26,283.200012,284.109985,283.089996,283.339996,271.320465,57919500
2018-07-27,283.709991,283.820007,280.380005,281.420013,269.481873,76768700
2018-07-30,281.510010,281.690002,279.359985,279.950012,268.074249,63742500
2018-07-31,280.809998,282.019989,280.380005,281.329987,269.395691,68570500
2018-08-01,281.559998,282.130005,280.130005,280.859985,268.945679,53853300
2018-08-02,279.390015,282.579987,279.160004,282.390015,270.410767,63426400
2018-08-03,282.529999,283.660004,282.329987,283.600006,271.569397,53935400
2018-08-06,283.640015,284.989990,283.200012,284.640015,272.565277,39400900
2018-08-07,285.390015,286.010010,285.239990,285.579987,273.465424,43196600
2018-08-08,285.390015,285.910004,284.940002,285.459991,273.350494,42114600
2018-08-09,285.529999,285.970001,284.920013,285.070007,272.977081,35717000
2018-08-10,283.450012,284.059998,282.359985,283.160004,271.148071,77076000
2018-08-13,283.470001,284.160004,281.769989,282.100006,270.133057,65732900
2018-08-14,282.920013,284.170013,282.480011,283.899994,271.856689,43842000
2018-08-15,282.380005,282.540009,280.160004,281.779999,269.826660,102925400
2018-08-16,283.399994,285.040009,283.359985,284.059998,272.009888,69967900
2018-08-17,283.829987,285.559998,283.369995,285.059998,272.967499,65618500
2018-08-20,285.570007,285.970001,285.059998,285.670013,273.551697,39807500
2018-08-21,286.250000,287.309998,285.709991,286.339996,274.193176,67272000
2018-08-22,285.880005,286.760010,285.579987,286.170013,274.030396,44993300
2018-08-23,285.970001,286.940002,285.429993,285.790009,273.666534,49204900
2018-08-24,286.440002,287.670013,286.380005,287.510010,275.313568,57487400
2018-08-27,288.859985,289.899994,288.679993,289.779999,277.487274,57072400
2018-08-28,290.299988,290.420013,289.399994,289.920013,277.621338,46943500
2018-08-29,290.160004,291.739990,289.890015,291.480011,279.115143,61485500
2018-08-30,290.940002,291.359985,289.630005,290.299988,277.985229,61229500
2018-08-31,289.839996,290.809998,289.290009,290.309998,277.994781,66140800
2018-09-04,289.839996,290.209991,288.679993,289.809998,277.515991,57594400
2018-09-05,289.410004,289.640015,287.890015,289.029999,276.769073,72452400
2018-09-06,289.149994,289.489990,287.000000,288.160004,275.935974,65909900
2018-09-07,286.980011,288.700012,286.709991,287.600006,275.399750,73524800
2018-09-10,288.739990,289.040009,287.880005,288.100006,275.878510,50210900
2018-09-11,287.369995,289.549988,286.980011,289.049988,276.788208,50530500
2018-09-12,289.059998,289.799988,288.230011,289.119995,276.855255,59810800
2018-09-13,290.320007,291.040009,290.000000,290.829987,278.492706,51034200
2018-09-14,291.059998,291.269989,290.000000,290.880005,278.540588,55079900
2018-09-17,290.820007,290.859985,289.029999,289.339996,277.065887,68244000
2018-09-18,289.579987,291.579987,289.549988,290.910004,278.569305,61930400
2018-09-19,290.970001,291.690002,290.829987,291.220001,278.866180,49080600
2018-09-20,292.640015,293.940002,291.239990,293.579987,281.126068,100360600
2018-09-21,293.089996,293.220001,291.809998,291.989990,280.869202,105479700
2018-09-24,291.339996,291.500000,290.369995,291.019989,279.936157,53409600
2018-09-25,291.529999,291.649994,290.480011,290.750000,279.676453,44370000
2018-09-26,290.910004,292.239990,289.410004,289.880005,278.839630,79739700
2018-09-27,290.410004,291.910004,290.100006,290.690002,279.618683,59249500
2018-09-28,289.989990,291.279999,289.950012,290.720001,279.647583,70091400
2018-10-01,292.109985,292.929993,290.980011,291.730011,280.619171,62078900
2018-10-02,291.559998,292.359985,291.140015,291.559998,280.455566,47258200
2018-10-03,292.739990,293.209991,291.320007,291.720001,280.609528,64694600
2018-10-04,291.179993,291.239990,287.660004,289.440002,278.416321,111545900
2018-10-05,289.690002,290.269989,286.220001,287.820007,276.858032,105951700
2018-10-08,287.049988,288.220001,285.500000,287.820007,276.858032,87742200
2018-10-09,287.390015,288.859985,286.769989,287.399994,276.454010,74339000
2018-10-10,286.829987,286.910004,277.880005,278.299988,267.700623,214731000
2018-10-11,277.079987,278.899994,270.359985,272.170013,261.804077,274840500
2018-10-12,276.769989,277.089996,272.369995,275.950012,265.440125,183186500
2018-10-15,275.549988,277.040009,274.299988,274.399994,263.949188,102263700
2018-10-16,276.600006,280.820007,276.070007,280.399994,269.720581,118255800
2018-10-17,280.440002,281.149994,277.559998,280.450012,269.768738,110626000
2018-10-18,279.399994,280.070007,274.970001,276.399994,265.872986,134557500
2018-10-19,277.130005,279.299988,275.470001,276.250000,265.728729,139901600
2018-10-22,277.000000,277.359985,274.410004,275.010010,264.535919,82415800
2018-10-23,270.950012,274.869995,268.609985,273.609985,263.189270,146352700
2018-10-24,273.329987,273.760010,264.700012,265.320007,255.214981,177806700
2018-10-25,267.380005,271.809998,266.230011,270.079987,259.793671,138061500
2018-10-26,265.920013,271.000000,262.290009,265.329987,255.224579,201574600
2018-10-29,268.799988,270.250000,259.850006,263.859985,253.810593,160749100
2018-10-30,263.670013,268.119995,263.119995,267.769989,257.571625,157116000
2018-10-31,270.649994,273.230011,270.119995,270.630005,260.322754,128296300
2018-11-01,271.600006,273.730011,270.380005,273.510010,263.093079,99495000
2018-11-02,274.750000,275.230011,269.589996,271.890015,261.534790,122634100
2018-11-05,272.440002,274.010010,271.350006,273.390015,262.977631,65622500
2018-11-06,273.320007,275.299988,273.250000,275.119995,264.641724,60085900
